METID,Name,Mass,Height,RT,Area,Score,Ions,EXPID,td,to,te,fio,fik,pH,tg,Temp,Mod,F,pHs,pHo,alpha1,alpha2
119,Lidocaine hydrochloride,234.1731,348590,16.272,2452279,82.53,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
119,Lidocaine hydrochloride,234.173,8968,11.613,56478,80.28,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
119,Lidocaine hydrochloride,234.1736,1066135,7.492,8660761,98.33,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
126,Lisinopril dihydrate,405.2264,53197,1.422,428081,97.2,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
114,Loratadine,382.1451,5421700,19.676,39348227,98.73,9,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
82,Lovastatin,404.2566,986777,21.468,6752870,99.02,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
250,Mannitol,182.0782,33125,0.549,117893,74.03,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
208,Mefenamic acid,241.1102,21486,14.771,131070,98.37,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
209,Mefluidide,310.0582,10985,12.061,58301,84.84,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
209,Mefluidide,310.0599,874414,8.993,4398040,99.54,10,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
84,Melatonin,232.1216,1809523,8.164,13455965,97.21,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
2,Meloxicam,351.0348,562359,9.844,2556477,97.77,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
195,Methylmetsulfuron,381.0744,486380,5.991,2301082,98.78,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
45,Metoclopramide hydrochloride,299.1406,3785082,6.798,23898297,97.97,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
142,Metoprolol tartrate,267.1827,955517,13.629,8461543,74.18,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
142,Metoprolol tartrate,267.184,6869272,7.671,39741692,98.22,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
142,Metoprolol tartrate,267.1862,1704658,6.641,9670803,78.96,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
137,Metrazoline,276.1109,12273,13.629,88498,75.84,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
155,Mexiletine hydrochloride,179.1315,45394,11.076,313816,74.66,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
155,Mexiletine hydrochloride,179.1311,2320598,8.455,14463236,98.47,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
93,N-(3-acetyl-4-hydroxyphenyl)butanamide,221.1054,136991,10.247,760955,87.14,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
246,N6-Methyl-2prim-deoxyadenosine,265.1177,275338,2.251,6113071,99.31,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
68,Nabumetone,228.1149,227816,16.832,1511387,99.94,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
191,Nadolol,309.1943,2330751,5.611,12046495,97.59,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
158,Nalidixic acid,232.0835,12696,11.21,181921,72.94,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
158,Nalidixic acid,232.0848,99944,10.65,1243820,87.18,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
158,Nalidixic acid,232.0852,1652993,10.314,12343220,97.2,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
168,Naloxone hydrochloride,327.147,610099,5.14,4745821,98.38,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
26,Naphazoline,210.1161,1696434,7.268,10482900,98.39,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
30,Naproxen,230.0946,65627,10.157,345397,77.04,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
8,Nifedipine,346.117,2654040,15.286,17647030,98.41,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
110,Niflumic acid,282.0622,12427,13.472,96776,79.87,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
110,Niflumic acid,282.0617,141790,13.248,1040962,99.82,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
35,Nimesulide,308.047,15945,16.361,109273,92.77,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
167,Nitrendipine,360.1321,373089,17.884,2406805,99.81,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
203,Nitrofurazone,198.0388,41056,4.289,314504,78.37,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
176,Nizatidine,331.1136,536021,2.341,13762995,98.69,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
40,Nortriptyline,263.1678,4877823,14.48,32556815,98.33,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
40,Nortriptyline,263.168,4522914,14.323,25981262,97.13,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
274,O-acetyl-L-carnitine hydrochloride,203.1162,878876,0.594,3223932,97.93,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
34,Olanzapine,312.1418,3450668,10.426,31690073,96.82,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
120,Opipramol dihydrochloride,363.2315,2288994,13.27,12574703,98.61,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
264,PNU 37883 hydrochloride,345.2774,3873,19.161,46556,86.62,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
264,PNU 37883 hydrochloride,345.2782,9865350,16.966,74899920,99.52,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
52,Papaverine,339.1473,6696042,12.487,42924661,99.29,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
92,Paracetamol,151.0634,124807,1.4,1054674,87.68,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
255,Pentoxifylline,278.1383,1914556,7.358,8589375,97.52,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
290,Perindopril,368.2321,299384,10.247,5228193,94.24,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
290,Perindopril,368.2311,212485,9.866,3849526,99.8,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
69,Perphenazine,403.1492,4696106,15.689,29890179,97.13,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
20,Phenacetin,179.0948,760381,8.231,5202515,98.88,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
16,Phenazone,188.0948,2442,8.567,89721,86.73,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
16,Phenazone,188.0983,38734,6.26,281225,73.01,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
16,Phenazone,188.0954,1666052,5.902,10735067,97.55,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
21,Phenylalanine,165.0793,138809,0.885,576286,87.19,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
73,Physostigmine,275.1639,2456766,5.969,17966443,97.18,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
76,Pindolol,248.1528,2009843,5.409,14519615,97.99,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
58,Pioglitazone,356.12,2298366,15.891,16180723,97.24,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
41,Prazosin,383.1597,951869,8.881,7310313,98.24,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
207,Prednisolone,360.1934,219846,10.941,998182,83.87,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
111,Probenecid,285.1037,77850,10.896,382885,99.7,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
115,Procaine,236.1527,1490348,3.102,25296142,98.2,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
282,Prochlorperazine,373.1382,4039965,16.563,29520342,98.32,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
65,Promethazine,284.1353,4044746,13.718,26534957,97.27,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
65,Promethazine,284.1352,4453491,13.494,24787044,97.61,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
27,Propafenone hydrochloride,341.1996,5811942,14.301,37117940,98.6,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
27,Propafenone hydrochloride,341.1994,66342,9.732,472430,83.62,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
27,Propafenone hydrochloride,341.1989,31664,8.433,181426,96.76,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
156,Propranolol hydrochloride,259.1578,3598493,11.277,18883916,96.97,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
29,Propylparaben,180.0752,19397,6.417,126848,78.5,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
150,Propyphenazone,230.1422,3089410,11.971,21484590,99.03,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
227,Purine,120.0439,70069,19.878,654093,84.42,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
227,Purine,120.0439,73755,17.302,712514,87.41,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
227,Purine,120.0439,60201,15.174,699252,86.87,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
227,Purine,120.0439,58277,14.704,423236,74.72,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
227,Purine,120.0439,72360,14.189,652369,86.05,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
128,Pyrilamine maleate,285.183,7254201,11.411,47363524,95.23,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
210,Pyrimethamine,248.0834,2191842,10.672,15575441,97.18,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
43,Quinidine,324.1846,4788495,9.575,28495935,95.92,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
180,Quinine,324.1846,4788495,9.575,28495935,95.92,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
260,RX 821002 hydrochlorie,234.1009,3720935,5.297,26816202,98,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
78,Ramipril,416.231,733287,12.061,14153155,98.62,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
78,Ramipril,416.2309,620968,11.859,10748129,98.43,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
78,Ramipril,416.2297,223804,11.501,1566922,94.45,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
78,Ramipril,416.2307,161443,11.322,2302607,99.26,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
88,Ranitidine hydrochloride,314.14,164713,10.426,1489589,83.74,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
88,Ranitidine hydrochloride,314.1415,961924,2.206,20865375,98.17,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
71,Reserpine,608.2737,10542,17.839,108963,96.83,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
71,Reserpine,608.274,4714186,17.436,32653540,97.61,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
211,Rifampin,822.4043,398843,13.584,3813797,99.06,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
257,Roxithromycin,836.5253,8105865,14.771,48269563,98.69,10,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
257,Roxithromycin,836.5242,371655,13.92,1771112,99.09,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
283,Rutoside,610.1529,79949,7.201,340962,97.99,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
13,Salicylic acid,138.0312,3856,15.644,24970,80.03,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
121,Selegiline hydrochloride,187.1335,28032,9.754,294354,73.22,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
259,Sildenafil citrate,474.2052,2326861,13.875,11308664,97.61,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
201,Sotalol hydrochloride,272.1196,479587,1.714,7071040,99.08,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
235,Suberic acid,174.0892,107842,3.729,721642,99.51,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
235,Suberic acid,174.0896,47847,0.84,188323,82.34,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
239,Sucrose,342.1168,43112,0.571,136718,90.96,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
81,Sulfacetamide,214.0415,268464,0.975,1223280,98.38,9,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
284,Sulfafurazole,267.0679,145400,4.76,835498,99.31,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
55,Sulfaguanidine,214.0527,81449,0.818,422776,78.09,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
10,Sulfamerazine,264.0684,161526,4.155,1328302,98.8,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
206,Sulfamethazine,278.084,606406,5.432,4064365,98.72,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
56,Sulfathiazole,255.0137,44149,3.976,400540,99.49,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
112,Sulfinpyrazone,404.1197,2788662,11.143,13686508,97.96,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
205,Sulfisoxazole,267.0679,145400,4.76,835498,99.31,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
63,Telmisartan,514.2367,15884,14.525,241440,97.48,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
63,Telmisartan,514.237,9229136,14.01,57410795,99.09,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
187,Terazosin hydrochloride dihydrate,387.1915,2983167,7.626,14187846,96.31,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
256,Terbinafine hydrochloride,291.199,7402505,25.432,74647162,99.17,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
170,Terfenadine,471.3131,20096,20.101,213995,95.2,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
170,Terfenadine,471.3141,12336154,19.452,97000579,99.33,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
39,Theophylline,180.0649,51463,1.534,491603,91,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
186,Thiabendazole,201.0363,739359,7.85,5845516,98.13,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
172,Thiamphenicol,355.0047,73409,5.32,510027,98.66,9,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
18,Thiopental,242.1098,400493,19.99,3086995,70.35,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
118,Thioridazine,370.156,54317,17.526,387573,95.75,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
118,Thioridazine,370.154,6509806,16.899,43322370,98.5,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
190,Tilmicosin,868.566,65446,13.562,831654,88.97,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
190,Tilmicosin,868.5659,105902,13.382,757012,94,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
190,Tilmicosin,868.5659,182646,13.226,1231850,99.19,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
190,Tilmicosin,868.5663,498732,12.979,5024880,99.27,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
190,Tilmicosin,868.5662,1594761,12.666,39231482,98.8,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
100,Tolazoline hydrochloride,160.1004,1427941,1.982,16958939,98.57,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
33,Tolbutamide,270.104,399683,12.061,2148435,98.93,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
83,Torasemide,348.126,1947879,10.18,9936892,97.68,8,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
254,Trimetazidine dihydrochloride,266.1611,1035140,11.568,6666651,73.16,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
254,Trimetazidine dihydrochloride,266.1635,3652289,6.417,23884890,97.32,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
164,Trimethoprim,290.1391,1140482,10.448,10287889,71.62,2,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
164,Trimethoprim,290.1382,498429,5.924,4395396,98.22,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
141,Tryptophan,204.0899,54415,1.4,420334,98.7,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
143,Valsartan,435.227,403979,10.74,3423180,82.66,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
25,Verapamil,454.2867,20928,20.101,200894,71.5,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
25,Verapamil,454.2834,8467724,14.838,50100894,99.01,7,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
11,Veratridine,673.3468,3302988,12.621,16344405,97.98,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
11,Veratridine,673.3459,21432,11.837,93160,98.71,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
37,Warfarin,308.105,730705,12.419,4414287,98.01,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
212,Xipamide,354.0437,44320,9.777,268282,92.37,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
22,Xylometazoline,244.1942,6595338,13.315,41717027,99.03,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
75,Yohimbine,354.1921,1086388,14.905,7443359,84.36,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
75,Yohimbine,354.1946,1571860,9.306,10043202,97.45,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
275,aprepitant,534.1505,599039,20.124,2929379,97.72,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
276,ezetimibe,409.149,15087,17.526,78150,93.72,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
270,levofloxacin hemihydrate,361.1437,90382,6.731,544106,99.33,3,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
270,levofloxacin hemihydrate,361.1436,218395,6.529,1929485,99.68,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
270,levofloxacin hemihydrate,361.1436,373030,6.327,3037147,99.16,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
240,myo-Inositol,180.0648,50674,1.534,492134,86.1,6,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
5,nicotinamide,122.0481,172930,0.818,753158,87.33,4,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
295,pantoprasole sodium,383.075,104239,12.173,515960,99.09,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
295,pantoprasole sodium,383.0736,29343,5.991,145640,87.78,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
280,rifamycin SV sodium salt,697.308,53506,15.465,276860,97.38,5,49,2.1,0.552,0.04,0.05,0.8,5,30,25,ACN,0.5,5.8,5.777101853,1.820293456,0.420092107
